gene,pvalue_hom,cell_type,condition
Brwd3,1.56761957362266e-05,Cardiomyocyte,F1_Aged
2810403D21Rik,0.0367094718420909,Cardiomyocyte,F1_Aged
Sh3bgrl,0.157299207050281,Cardiomyocyte,F1_Aged
Chm,4.99237034537733e-09,Cardiomyocyte,F1_Aged
Cldn34c1,0.563702861650773,Cardiomyocyte,F1_Aged
Diaph2,0.000105487070688974,Cardiomyocyte,F1_Aged
Nox1,2.41756388111902e-07,Cardiomyocyte,F1_Aged
Trmt2b,0.033722952935969,Cardiomyocyte,F1_Aged
Hnrnph2,0.000669729449021829,Cardiomyocyte,F1_Aged
Zmat1,7.13950418605583e-18,Cardiomyocyte,F1_Aged
Gprasp1,0.200052896141866,Cardiomyocyte,F1_Aged
Tceal1,0.763024600552995,Cardiomyocyte,F1_Aged
Morf4l2,0.65393629093201,Cardiomyocyte,F1_Aged
BC065397,3.50747717076262e-14,Cardiomyocyte,F1_Aged
Glra4,2.66914980318127e-05,Cardiomyocyte,F1_Aged
Plp1,0.00142159403142189,Cardiomyocyte,F1_Aged
Slc25a53,4.73274575399495e-13,Cardiomyocyte,F1_Aged
Fam199x,0.027430906026017,Cardiomyocyte,F1_Aged
Pwwp3b,0.163394230803142,Cardiomyocyte,F1_Aged
Rnf128,0.00246085867452323,Cardiomyocyte,F1_Aged
Tbc1d8b,7.34073768345741e-05,Cardiomyocyte,F1_Aged
Morc4,0.0707011448659832,Cardiomyocyte,F1_Aged
Rbm41,0.0165990250770368,Cardiomyocyte,F1_Aged
Prps1,0.531614576881612,Cardiomyocyte,F1_Aged
Tsc22d3,2.04818290226517e-06,Cardiomyocyte,F1_Aged
Mid2,0.412286229140447,Cardiomyocyte,F1_Aged
Atg4a,0.000382237266495792,Cardiomyocyte,F1_Aged
Col4a6,1,Cardiomyocyte,F1_Aged
Col4a5,2.68212030801717e-13,Cardiomyocyte,F1_Aged
Acsl4,1.45485321879659e-05,Cardiomyocyte,F1_Aged
Tmem164,9.52949943709197e-10,Cardiomyocyte,F1_Aged
Ammecr1,2.99045153907333e-13,Cardiomyocyte,F1_Aged
Pak3,0.317310507862911,Cardiomyocyte,F1_Aged
Alg13,1.2994527556137e-06,Cardiomyocyte,F1_Aged
Amot,0.356033927423915,Cardiomyocyte,F1_Aged
Tmem29,0.000550764503005332,Cardiomyocyte,F1_Aged
3110067C02Rik,0.0201367504805382,Cardiomyocyte,F1_Aged
Apex2,0.00196210939661053,Cardiomyocyte,F1_Aged
Alas2,0.510213937115277,Cardiomyocyte,F1_Aged
Pfkfb1,1.0742372812072e-07,Cardiomyocyte,F1_Aged
Gnl3l,0.841480581121794,Cardiomyocyte,F1_Aged
Fgd1,0.0200744855440091,Cardiomyocyte,F1_Aged
Tsr2,0.0253473178045593,Cardiomyocyte,F1_Aged
A230072E10Rik,0.0135546660648155,Cardiomyocyte,F1_Aged
Fam120c,0.106566093365163,Cardiomyocyte,F1_Aged
Phf8,0.000895875489218414,Cardiomyocyte,F1_Aged
Huwe1,6.5977525683128e-06,Cardiomyocyte,F1_Aged
Hsd17b10,0.00269979606326019,Cardiomyocyte,F1_Aged
Smc1a,0.0383058199934888,Cardiomyocyte,F1_Aged
Iqsec2,0.578698863734718,Cardiomyocyte,F1_Aged
Kdm5c,0.574699757417709,Cardiomyocyte,F1_Aged
Kantr,4.49123904108172e-06,Cardiomyocyte,F1_Aged
Tspyl2,0.0515758636208771,Cardiomyocyte,F1_Aged
Shroom2,0.00586328372378627,Cardiomyocyte,F1_Aged
9530051G07Rik,0.00729035782614812,Cardiomyocyte,F1_Aged
Rragb,0.80836515591451,Cardiomyocyte,F1_Aged
Klf8,0.24821307898992,Cardiomyocyte,F1_Aged
Nbdy,0.0510641678602413,Cardiomyocyte,F1_Aged
Sat1,0.000503330812378765,Cardiomyocyte,F1_Aged
Acot9,4.48016829336944e-05,Cardiomyocyte,F1_Aged
Prdx4,0.000406952017444959,Cardiomyocyte,F1_Aged
Phex,0.00269979606326019,Cardiomyocyte,F1_Aged
Sms,5.48505365254069e-44,Cardiomyocyte,F1_Aged
Mbtps2,0.0196939243872864,Cardiomyocyte,F1_Aged
Smpx,0.00341214088974392,Cardiomyocyte,F1_Aged
Rps6ka3,0.529627013947766,Cardiomyocyte,F1_Aged
Eif1ax,2.24188178246362e-13,Cardiomyocyte,F1_Aged
Bclaf3,0.00136001703253766,Cardiomyocyte,F1_Aged
Sh3kbp1,7.82983720070774e-06,Cardiomyocyte,F1_Aged
Map3k15,0.00438548939209379,Cardiomyocyte,F1_Aged
Pdha1,0.0189988178942851,Cardiomyocyte,F1_Aged
Phka2,5.55915280808847e-09,Cardiomyocyte,F1_Aged
Gm15243,0.00426672482217613,Cardiomyocyte,F1_Aged
Cdkl5,0.00165885508870651,Cardiomyocyte,F1_Aged
Scml2,0.0522036353413147,Cardiomyocyte,F1_Aged
Rai2,0.0116637711059924,Cardiomyocyte,F1_Aged
Nhs,0.138982460293181,Cardiomyocyte,F1_Aged
Rbbp7,3.53331147969145e-06,Cardiomyocyte,F1_Aged
Txlng,3.86064326551116e-05,Cardiomyocyte,F1_Aged
Syap1,0.252550665055148,Cardiomyocyte,F1_Aged
Ctps2,0.0590804529244042,Cardiomyocyte,F1_Aged
Ap1s2,4.66035004193644e-11,Cardiomyocyte,F1_Aged
Zrsr2,5.53263625969203e-06,Cardiomyocyte,F1_Aged
Pir,0.030930051200538,Cardiomyocyte,F1_Aged
Vegfd,0.0293590522288886,Cardiomyocyte,F1_Aged
Piga,0.0204442575555306,Cardiomyocyte,F1_Aged
Asb11,1.88983218533245e-55,Cardiomyocyte,F1_Aged
Mospd2,1.93096576778461e-05,Cardiomyocyte,F1_Aged
Gemin8,0.0321245702045459,Cardiomyocyte,F1_Aged
Gpm6b,0.371093369522698,Cardiomyocyte,F1_Aged
Ofd1,0.137394825855801,Cardiomyocyte,F1_Aged
Trappc2,0.00348700489214139,Cardiomyocyte,F1_Aged
Rab9,0.0892416448921633,Cardiomyocyte,F1_Aged
Tceanc,0.000911118877153713,Cardiomyocyte,F1_Aged
Prps2,0.0705460004568659,Cardiomyocyte,F1_Aged
Frmpd4,0.257922401054515,Cardiomyocyte,F1_Aged
Msl3,0.206344790792855,Cardiomyocyte,F1_Aged
Arhgap6,0.122059352308416,Cardiomyocyte,F1_Aged
Gm15261,0.780521817228661,Cardiomyocyte,F1_Aged
Hccs,0.195385697764453,Cardiomyocyte,F1_Aged
Gm15246,0.546493595406582,Cardiomyocyte,F1_Aged
BC022960,0.165517858697466,Cardiomyocyte,F1_Aged
Mid1,6.58131525265053e-55,Cardiomyocyte,F1_Aged
Gm47283,0.28679559202393,Cardiomyocyte,F1_Aged
Rps12-ps1,0.131668016022814,Cardiomyocyte,F1_Aged
Ribc1,0.0577795701714431,Cardiomyocyte,F1_Aged
Gm15169,0.000274726737124711,Cardiomyocyte,F1_Aged
0610005C13Rik,3.47677299918029e-06,Cardiomyocyte,F1_Young
0610009E02Rik,0.177931723817172,Cardiomyocyte,F1_Young
0610009L18Rik,0.0261631280829224,Cardiomyocyte,F1_Young
0610025J13Rik,0.205903210732065,Cardiomyocyte,F1_Young
0610038B21Rik,0.0145964158537915,Cardiomyocyte,F1_Young
0610040B10Rik,0.0106621949312988,Cardiomyocyte,F1_Young
0610040F04Rik,0.275233524074831,Cardiomyocyte,F1_Young
0610040J01Rik,0.00024193279086066,Cardiomyocyte,F1_Young
0610043K17Rik,0.00547855324254737,Cardiomyocyte,F1_Young
1110002E22Rik,0.466744492187789,Cardiomyocyte,F1_Young
1110002L01Rik,1.58990468062064e-32,Cardiomyocyte,F1_Young
1110004F10Rik,0.0808793963360245,Cardiomyocyte,F1_Young
1110019D14Rik,0.0303882303423943,Cardiomyocyte,F1_Young
1110020A21Rik,0.274522863393367,Cardiomyocyte,F1_Young
1110038B12Rik,0.881497452191013,Cardiomyocyte,F1_Young
1110038F14Rik,0.0470778354925142,Cardiomyocyte,F1_Young
1110046J04Rik,2.43755244481872e-09,Cardiomyocyte,F1_Young
1110059E24Rik,0.00271476783812881,Cardiomyocyte,F1_Young
1110059G10Rik,0.47328946538009,Cardiomyocyte,F1_Young
1110065P20Rik,0.000941409585933552,Cardiomyocyte,F1_Young
1190005I06Rik,0.207578441081489,Cardiomyocyte,F1_Young
1200007C13Rik,0.796253414737639,Cardiomyocyte,F1_Young
1300014J16Rik,0.465802911309675,Cardiomyocyte,F1_Young
1500002F19Rik,0.000215874457305348,Cardiomyocyte,F1_Young
1500004A13Rik,0.285109062502895,Cardiomyocyte,F1_Young
1500009L16Rik,0.774312502483087,Cardiomyocyte,F1_Young
1500015A07Rik,0.198101641172014,Cardiomyocyte,F1_Young
1500026H17Rik,8.95244395397145e-08,Cardiomyocyte,F1_Young
1500032F14Rik,0.365712296281513,Cardiomyocyte,F1_Young
1500035N22Rik,1,Cardiomyocyte,F1_Young
1600010M07Rik,0.297527981885984,Cardiomyocyte,F1_Young
1600014C10Rik,0.142842859497752,Cardiomyocyte,F1_Young
1600020E01Rik,2.71602584475506e-16,Cardiomyocyte,F1_Young
1700001G11Rik,0.796253414737639,Cardiomyocyte,F1_Young
1700001J03Rik,0.165517858697466,Cardiomyocyte,F1_Young
1700003G18Rik,0.763024600552995,Cardiomyocyte,F1_Young
1700003L19Rik,0.000182810632981835,Cardiomyocyte,F1_Young
1700007J10Rik,0.405380558014064,Cardiomyocyte,F1_Young
1700007L15Rik,0.058781721355359,Cardiomyocyte,F1_Young
1700010K24Rik,9.23659661717401e-13,Cardiomyocyte,F1_Young
1700016J18Rik,0.144399792213059,Cardiomyocyte,F1_Young
1700016K05Rik,0.668764394655233,Cardiomyocyte,F1_Young
1700017G19Rik,4.64463140350714e-44,Cardiomyocyte,F1_Young
1700018L02Rik,0.297146530348467,Cardiomyocyte,F1_Young
1700018P22Rik,0.0522036353413147,Cardiomyocyte,F1_Young
1700019A02Rik,0.275233524074831,Cardiomyocyte,F1_Young
1700019D03Rik,0.0895550744136426,Cardiomyocyte,F1_Young
1700022N22Rik,0.0895550744136426,Cardiomyocyte,F1_Young
1700023H06Rik,0.592980098017427,Cardiomyocyte,F1_Young
1700025G04Rik,2.47155909419642e-10,Cardiomyocyte,F1_Young
1700028E10Rik,0.962526027139486,Cardiomyocyte,F1_Young
1700028E11Rik,2.00786561242648e-05,Cardiomyocyte,F1_Young
1700028J19Rik,0.365712296281513,Cardiomyocyte,F1_Young
1700030C10Rik,0.563702861650773,Cardiomyocyte,F1_Young
1700030K09Rik,1.20482581767699e-09,Cardiomyocyte,F1_Young
1700031C06Rik,0.841480581121794,Cardiomyocyte,F1_Young
1700037C18Rik,0.114543191604998,Cardiomyocyte,F1_Young
1700037F03Rik,0.788299223999053,Cardiomyocyte,F1_Young
1700040D17Rik,0.27859867183796,Cardiomyocyte,F1_Young
1700042O10Rik,4.59283371175396e-06,Cardiomyocyte,F1_Young
1700047A11Rik,1,Cardiomyocyte,F1_Young
1700052K11Rik,0.0123545846314183,Cardiomyocyte,F1_Young
1700054A03Rik,0.772829992684448,Cardiomyocyte,F1_Young
1700055D18Rik,0.116664464781023,Cardiomyocyte,F1_Young
1700056N10Rik,0.384088249473852,Cardiomyocyte,F1_Young
1700061E17Rik,0.000789112989015631,Cardiomyocyte,F1_Young
1700064N11Rik,0.0848377437081488,Cardiomyocyte,F1_Young
1700066M21Rik,0.00763288123890403,Cardiomyocyte,F1_Young
1700067K01Rik,0.0143058784354296,Cardiomyocyte,F1_Young
1700081N11Rik,0.172213873816854,Cardiomyocyte,F1_Young
1700082M22Rik,0.297146530348467,Cardiomyocyte,F1_Young
1700084C06Rik,0.635877850068588,Cardiomyocyte,F1_Young
1700085D07Rik,0.881497452191013,Cardiomyocyte,F1_Young
1700085D22Rik,0.507800648275273,Cardiomyocyte,F1_Young
1700086O06Rik,0.00214921486587954,Cardiomyocyte,F1_Young
1700087I21Rik,1.37725644620854e-55,Cardiomyocyte,F1_Young
1700087M22Rik,0.592980098017427,Cardiomyocyte,F1_Young
1700088E04Rik,0.60150813444059,Cardiomyocyte,F1_Young
1700093J21Rik,0.168897267744628,Cardiomyocyte,F1_Young
1700094J05Rik,0.555346316671422,Cardiomyocyte,F1_Young
1700095B10Rik,0.239316540249132,Cardiomyocyte,F1_Young
1700096K18Rik,0.829248459182946,Cardiomyocyte,F1_Young
1700101I11Rik,0.0278068950269972,Cardiomyocyte,F1_Young
1700102H20Rik,0.303483664024839,Cardiomyocyte,F1_Young
1700102P08Rik,0.617075077451974,Cardiomyocyte,F1_Young
1700105P06Rik,0.165517858697466,Cardiomyocyte,F1_Young
1700108F19Rik,0.131668016022814,Cardiomyocyte,F1_Young
1700108J01Rik,0.200825122695142,Cardiomyocyte,F1_Young
1700109H08Rik,0.000157356593685815,Cardiomyocyte,F1_Young
1700109K24Rik,0.425164585266183,Cardiomyocyte,F1_Young
1700110C19Rik,0.101421745216707,Cardiomyocyte,F1_Young
1700110K17Rik,0.857462441959241,Cardiomyocyte,F1_Young
1700112J16Rik,0.108809430040546,Cardiomyocyte,F1_Young
1700113A16Rik,0.694886602372473,Cardiomyocyte,F1_Young
1700113H08Rik,2.51651263953327e-06,Cardiomyocyte,F1_Young
1700119I11Rik,0.906827446790414,Cardiomyocyte,F1_Young
1700120C14Rik,3.6513821523951e-15,Cardiomyocyte,F1_Young
1700123J17Rik,1.94604710965541e-05,Cardiomyocyte,F1_Young
1700123M08Rik,0.00111519873131763,Cardiomyocyte,F1_Young
1700123O12Rik,9.84470461614911e-21,Cardiomyocyte,F1_Young
1700123O20Rik,0.181449207721416,Cardiomyocyte,F1_Young
1700126G02Rik,0.297146530348467,Cardiomyocyte,F1_Young
1810012K08Rik,0.00729035782614812,Cardiomyocyte,F1_Young
1810012K16Rik,1,Cardiomyocyte,F1_Young
1810024B03Rik,0.00177690192393007,Cardiomyocyte,F1_Young
1810034E14Rik,0.000603962407153452,Cardiomyocyte,F1_Young
1810037I17Rik,3.39758298470209e-27,Cardiomyocyte,F1_Young
1810041H14Rik,0.405380558014064,Cardiomyocyte,F1_Young
1810044D09Rik,0.00174511861153717,Cardiomyocyte,F1_Young
1810062O18Rik,0.00842655912873198,Cardiomyocyte,F1_Young
2010001A14Rik,0.0284597362548996,Cardiomyocyte,F1_Young
2010001K21Rik,1.64749837796769e-34,Cardiomyocyte,F1_Young
2010007H06Rik,1,Cardiomyocyte,F1_Young
2010009K17Rik,0.28504940740261,Cardiomyocyte,F1_Young
2010103J01Rik,9.63509000978023e-05,Cardiomyocyte,F1_Young
2010109A12Rik,0.0141201373350038,Cardiomyocyte,F1_Young
2010320M18Rik,0.65997958986601,Cardiomyocyte,F1_Young
2010320O07Rik,0.00202823114845208,Cardiomyocyte,F1_Young
2210016L21Rik,0.196705602458943,Cardiomyocyte,F1_Young
2210408F21Rik,0.246579163151207,Cardiomyocyte,F1_Young
2210408I21Rik,0.055242273029505,Cardiomyocyte,F1_Young
2310001H17Rik,0.251349107611467,Cardiomyocyte,F1_Young
2310001K24Rik,0.00534567687265425,Cardiomyocyte,F1_Young
2310002D06Rik,0.020921335337794,Cardiomyocyte,F1_Young
2310002F09Rik,0.020921335337794,Cardiomyocyte,F1_Young
2310002L09Rik,0.186262691403389,Cardiomyocyte,F1_Young
2310009B15Rik,0.274298826983112,Cardiomyocyte,F1_Young
2310010J17Rik,1,Cardiomyocyte,F1_Young
2310011J03Rik,0.820847238541929,Cardiomyocyte,F1_Young
2310014F06Rik,9.04659360930686e-17,Cardiomyocyte,F1_Young
2310015A10Rik,3.54900290082087e-05,Cardiomyocyte,F1_Young
2310015D24Rik,0.0772442371485782,Cardiomyocyte,F1_Young
2310016D03Rik,0.00035632693131225,Cardiomyocyte,F1_Young
2310016D23Rik,0.000132384609682877,Cardiomyocyte,F1_Young
2310016G11Rik,0.165517858697466,Cardiomyocyte,F1_Young
2310020H05Rik,2.09071611965145e-07,Cardiomyocyte,F1_Young
2310022A10Rik,0.917587761658736,Cardiomyocyte,F1_Young
2310022B05Rik,0.0800793197462184,Cardiomyocyte,F1_Young
2310030G06Rik,0.023635100799992,Cardiomyocyte,F1_Young
2310033P09Rik,0.173568166555918,Cardiomyocyte,F1_Young
2310039H08Rik,0.479500122186953,Cardiomyocyte,F1_Young
2310039L15Rik,0.000186828439977941,Cardiomyocyte,F1_Young
2310040G24Rik,9.88839817461395e-05,Cardiomyocyte,F1_Young
2310047K21Rik,0.738882680363527,Cardiomyocyte,F1_Young
2310057M21Rik,0.478778273001495,Cardiomyocyte,F1_Young
2310058D17Rik,0.731764406530462,Cardiomyocyte,F1_Young
2310061I04Rik,0.686923089924825,Cardiomyocyte,F1_Young
2310067P03Rik,0.423339641582444,Cardiomyocyte,F1_Young
2310068J16Rik,0.0764345486037436,Cardiomyocyte,F1_Young
2310069G16Rik,1.38928022792026e-11,Cardiomyocyte,F1_Young
2310075C17Rik,0.0218101180185182,Cardiomyocyte,F1_Young
2410004B18Rik,9.21589680632696e-05,Cardiomyocyte,F1_Young
2410006H16Rik,0.331975467082734,Cardiomyocyte,F1_Young
2410022M11Rik,0.216367479420978,Cardiomyocyte,F1_Young
2500002B13Rik,0.00525584359664077,Cardiomyocyte,F1_Young
2500004C02Rik,0.026856694868437,Cardiomyocyte,F1_Young
2510002D24Rik,0.522052723715288,Cardiomyocyte,F1_Young
2510009E07Rik,0.96314196919956,Cardiomyocyte,F1_Young
2510017J16Rik,0.661679914866,Cardiomyocyte,F1_Young
2510039O18Rik,0.0421787826819129,Cardiomyocyte,F1_Young
2510046G10Rik,0.781511294998713,Cardiomyocyte,F1_Young
2610005L07Rik,7.20297080786321e-18,Cardiomyocyte,F1_Young
2610008E11Rik,2.20176939610789e-34,Cardiomyocyte,F1_Young
2610011E03Rik,0.00113418766066969,Cardiomyocyte,F1_Young
2610020C07Rik,0.468643532313606,Cardiomyocyte,F1_Young
2610021A01Rik,0.00163964120457949,Cardiomyocyte,F1_Young
2610027K06Rik,0.434879658495783,Cardiomyocyte,F1_Young
2610035D17Rik,3.12976724880927e-93,Cardiomyocyte,F1_Young
2610037D02Rik,0.0287290150818299,Cardiomyocyte,F1_Young
2610203C22Rik,0.147999100667981,Cardiomyocyte,F1_Young
2610204G07Rik,0.236723570637854,Cardiomyocyte,F1_Young
2610206C17Rik,0.0195502683505806,Cardiomyocyte,F1_Young
2610306M01Rik,0.256839257957853,Cardiomyocyte,F1_Young
2610307P16Rik,0.325824576490416,Cardiomyocyte,F1_Young
2610507I01Rik,2.43285381418515e-06,Cardiomyocyte,F1_Young
2700038G22Rik,6.64587326578085e-05,Cardiomyocyte,F1_Young
2700049A03Rik,0.000193924062618902,Cardiomyocyte,F1_Young
2700054A10Rik,3.49443286121498e-09,Cardiomyocyte,F1_Young
2700062C07Rik,0.00519091193719784,Cardiomyocyte,F1_Young
2700097O09Rik,2.13643639592687e-10,Cardiomyocyte,F1_Young
2810001A02Rik,0.340355742385199,Cardiomyocyte,F1_Young
2810001G20Rik,0.0359008393937255,Cardiomyocyte,F1_Young
2810002D19Rik,0.568509110984337,Cardiomyocyte,F1_Young
2810013P06Rik,0.0126987634123908,Cardiomyocyte,F1_Young
2810030D12Rik,0.0222883730983447,Cardiomyocyte,F1_Young
2810036E18Rik,0.191365872785713,Cardiomyocyte,F1_Young
2810402E24Rik,0.617075077451974,Cardiomyocyte,F1_Young
2810405F17Rik,0.000146978416008559,Cardiomyocyte,F1_Young
2810407A14Rik,0.0896860206670669,Cardiomyocyte,F1_Young
2810428J06Rik,0.0858127795589326,Cardiomyocyte,F1_Young
2810432F15Rik,1,Cardiomyocyte,F1_Young
2810449D17Rik,3.91303664481806e-14,Cardiomyocyte,F1_Young
2810454H06Rik,0.105150030489748,Cardiomyocyte,F1_Young
2810455O05Rik,0.317310507862911,Cardiomyocyte,F1_Young
2900005J15Rik,0.799495361869692,Cardiomyocyte,F1_Young
2900009J06Rik,0.693121294833374,Cardiomyocyte,F1_Young
2900026A02Rik,0.00952879138632182,Cardiomyocyte,F1_Young
2900052L18Rik,1,Cardiomyocyte,F1_Young
2900060N12Rik,0.592980098017427,Cardiomyocyte,F1_Young
2900076A07Rik,0.789355526928115,Cardiomyocyte,F1_Young
2900079G21Rik,0.0022819370991277,Cardiomyocyte,F1_Young
2900089D17Rik,0.000209033876440131,Cardiomyocyte,F1_Young
2900093K20Rik,0.693540283391086,Cardiomyocyte,F1_Young
3110009E18Rik,1.62865757664795e-05,Cardiomyocyte,F1_Young
3110031N09Rik,0.317310507862911,Cardiomyocyte,F1_Young
3110040N11Rik,0.00356731101388172,Cardiomyocyte,F1_Young
3110045C21Rik,0.414216178242525,Cardiomyocyte,F1_Young
3110056K07Rik,0.0268049749410672,Cardiomyocyte,F1_Young
3110082I17Rik,0.00610668272093137,Cardiomyocyte,F1_Young
3110083C13Rik,0.0290490221619406,Cardiomyocyte,F1_Young
3200001D21Rik,0.953413688659248,Cardiomyocyte,F1_Young
3222401L13Rik,6.5429941891027e-09,Cardiomyocyte,F1_Young
3300002A11Rik,0.0434070187100938,Cardiomyocyte,F1_Young
3300002I08Rik,8.87859562397392e-07,Cardiomyocyte,F1_Young
3425401B19Rik,0.000943597092601307,Cardiomyocyte,F1_Young
3830408C21Rik,7.11788655392272e-06,Cardiomyocyte,F1_Young
4631405J19Rik,3.88415590517836e-05,Cardiomyocyte,F1_Young
4632404H12Rik,1,Cardiomyocyte,F1_Young
4632411P08Rik,0.126630457947617,Cardiomyocyte,F1_Young
4632427E13Rik,0.943097850920286,Cardiomyocyte,F1_Young
4732416N19Rik,0.0389474557420254,Cardiomyocyte,F1_Young
4732440D04Rik,2.35201292427059e-94,Cardiomyocyte,F1_Young
4732463B04Rik,1.197729047541e-06,Cardiomyocyte,F1_Young
4732465J04Rik,4.62824966230511e-05,Cardiomyocyte,F1_Young
4732471J01Rik,4.16213724017087e-07,Cardiomyocyte,F1_Young
4732491K20Rik,0.643326572578506,Cardiomyocyte,F1_Young
4831440D22Rik,0.399395704680571,Cardiomyocyte,F1_Young
4833411C07Rik,0.196705602458943,Cardiomyocyte,F1_Young
4833418N02Rik,0.00356296502096308,Cardiomyocyte,F1_Young
4833419F23Rik,0.200825122695142,Cardiomyocyte,F1_Young
4833420G17Rik,8.0870691234799e-29,Cardiomyocyte,F1_Young
4833422C13Rik,0.00245205335794798,Cardiomyocyte,F1_Young
4833427F10Rik,1.18252988457191e-11,Cardiomyocyte,F1_Young
4833438C02Rik,0.781511294998713,Cardiomyocyte,F1_Young
4833439L19Rik,0.947636998316092,Cardiomyocyte,F1_Young
4833445I07Rik,1,Cardiomyocyte,F1_Young
4921501I09Rik,1,Cardiomyocyte,F1_Young
4921504A21Rik,7.16602147338726e-15,Cardiomyocyte,F1_Young
4921511C10Rik,0.44047626528106,Cardiomyocyte,F1_Young
4921513I03Rik,0.0116168906935463,Cardiomyocyte,F1_Young
4921515G04Rik,0.0668707601224646,Cardiomyocyte,F1_Young
4921517D16Rik,0.405380558014064,Cardiomyocyte,F1_Young
4921520J07Rik,0.432767580667785,Cardiomyocyte,F1_Young
4921524J17Rik,0.0449110640407602,Cardiomyocyte,F1_Young
4921531C22Rik,1,Cardiomyocyte,F1_Young
4921534A09Rik,0.405380558014064,Cardiomyocyte,F1_Young
4921536K21Rik,0.371093369522698,Cardiomyocyte,F1_Young
4921539E11Rik,0.000274726763807942,Cardiomyocyte,F1_Young
4930401A07Rik,0.000406952017444959,Cardiomyocyte,F1_Young
4930402D18Rik,1.80701141225956e-15,Cardiomyocyte,F1_Young
4930403P22Rik,0.60150813444059,Cardiomyocyte,F1_Young
4930404A12Rik,0.563702861650773,Cardiomyocyte,F1_Young
4930404I05Rik,0.80836515591451,Cardiomyocyte,F1_Young
4930405A21Rik,0.763024600552995,Cardiomyocyte,F1_Young
4930412C18Rik,6.20258774728529e-18,Cardiomyocyte,F1_Young
4930414N06Rik,0.350169482872297,Cardiomyocyte,F1_Young
4930417H01Rik,0.131668016022814,Cardiomyocyte,F1_Young
4930426I24Rik,0.393768634642993,Cardiomyocyte,F1_Young
4930428N03Rik,4.04085310239066e-10,Cardiomyocyte,F1_Young
4930429F24Rik,0.546865272662923,Cardiomyocyte,F1_Young
4930431P19Rik,0.617075077451974,Cardiomyocyte,F1_Young
4930432B10Rik,0.0159148063301001,Cardiomyocyte,F1_Young
4930434J08Rik,0.205903210732065,Cardiomyocyte,F1_Young
4930438E09Rik,0.592980098017427,Cardiomyocyte,F1_Young
4930444A19Rik,0.369171416332692,Cardiomyocyte,F1_Young
4930447C04Rik,2.86727534967225e-17,Cardiomyocyte,F1_Young
4930449E18Rik,0.0116168906935463,Cardiomyocyte,F1_Young
4930452A19Rik,0.0201367504805382,Cardiomyocyte,F1_Young
4930453C13Rik,0.0330062576612326,Cardiomyocyte,F1_Young
4930453N24Rik,0.534166412037173,Cardiomyocyte,F1_Young
4930455C13Rik,0.195872695959948,Cardiomyocyte,F1_Young
4930455H04Rik,0.705456986111273,Cardiomyocyte,F1_Young
4930458D05Rik,3.41998511499597e-16,Cardiomyocyte,F1_Young
4930466K18Rik,0.796253414737639,Cardiomyocyte,F1_Young
4930470G03Rik,0.305693899498942,Cardiomyocyte,F1_Young
4930471C04Rik,0.763024600552995,Cardiomyocyte,F1_Young
4930473A02Rik,4.66947340192194e-05,Cardiomyocyte,F1_Young
4930473H19Rik,0.144127034816011,Cardiomyocyte,F1_Young
4930479D17Rik,0.293510595442498,Cardiomyocyte,F1_Young
4930481A15Rik,4.11296980422965e-69,Cardiomyocyte,F1_Young
4930483P17Rik,0.0934478221586144,Cardiomyocyte,F1_Young
4930484I04Rik,0.020921335337794,Cardiomyocyte,F1_Young
4930503L19Rik,0.609523380350827,Cardiomyocyte,F1_Young
4930505A04Rik,6.30870958326663e-10,Cardiomyocyte,F1_Young
4930505N22Rik,0.073638270120303,Cardiomyocyte,F1_Young
4930506C21Rik,4.65688860379043e-07,Cardiomyocyte,F1_Young
4930509G22Rik,0.00300426223939828,Cardiomyocyte,F1_Young
4930511M06Rik,0.852984505442021,Cardiomyocyte,F1_Young
4930512B01Rik,0.955669984259733,Cardiomyocyte,F1_Young
4930512H18Rik,0.164821119789499,Cardiomyocyte,F1_Young
4930513N20Rik,0.000546233413305549,Cardiomyocyte,F1_Young
4930517E14Rik,0.165517858697466,Cardiomyocyte,F1_Young
4930517O19Rik,2.53275701074916e-05,Cardiomyocyte,F1_Young
4930520O04Rik,2.00786561242648e-05,Cardiomyocyte,F1_Young
4930522O17Rik,5.74918287079974e-14,Cardiomyocyte,F1_Young
4930523C07Rik,6.85039340933491e-05,Cardiomyocyte,F1_Young
4930524O07Rik,0.438578027689093,Cardiomyocyte,F1_Young
4930525G20Rik,0.139772192756387,Cardiomyocyte,F1_Young
4930527F14Rik,0.331437072435404,Cardiomyocyte,F1_Young
4930532G15Rik,0.841480581121794,Cardiomyocyte,F1_Young
4930533B01Rik,5.93044585008243e-17,Cardiomyocyte,F1_Young
4930533K18Rik,0.24821307898992,Cardiomyocyte,F1_Young
4930539J05Rik,0.130570018115737,Cardiomyocyte,F1_Young
4930542C16Rik,0.0114120363860017,Cardiomyocyte,F1_Young
4930544F09Rik,0.000415417648381592,Cardiomyocyte,F1_Young
4930544I03Rik,1.541725790028e-08,Cardiomyocyte,F1_Young
4930549G23Rik,0.780634927447254,Cardiomyocyte,F1_Young
4930551O13Rik,1.34714219876615e-05,Cardiomyocyte,F1_Young
4930556J24Rik,0.058781721355359,Cardiomyocyte,F1_Young
4930557K07Rik,0.802975047473488,Cardiomyocyte,F1_Young
4930558K02Rik,0.763024600552995,Cardiomyocyte,F1_Young
4930558N01Rik,0.205342866670058,Cardiomyocyte,F1_Young
4930562F07Rik,0.00665560548294938,Cardiomyocyte,F1_Young
