gene,bb_mu,padj_mean,padj_intercept,glm_mu,asp_sig,glm_sig,group,p_sex,padj_sex
Ankrd10,0.6422,1.21576500935144e-08,0.00387115659923265,0.643357076526937,TRUE,TRUE,Overlap,0.830530152023516,0.999993910040895
Ankrd16,0.2975,1.88167535689929e-09,0.0230053130661159,0.287693538606563,TRUE,TRUE,Overlap,0.759528962187627,0.999993910040895
Ankrd23,0.5952,6.10458180898834e-05,0.0389699635172485,0.58724364571455,TRUE,TRUE,Overlap,0.443004502871553,0.999993910040895
Ankrd50,0.6503,0.0109860289510638,0.254902947850869,0.652807274449267,TRUE,FALSE,ASPEN_only,0.711339464345046,0.999993910040895
Ankrd55,0.0439,3.46313447742032e-10,1.27152708641587e-48,0.0304742197610776,TRUE,TRUE,Overlap,0.0830427077175828,0.999993910040895
Ankrd6,0.2348,3.56357634451431e-12,0.00128597373013036,0.252745295592107,TRUE,TRUE,Overlap,0.358166452086816,0.999993910040895
Anks6,0.1435,0.000182639503293583,0.0546502924596638,0.230545593239271,TRUE,TRUE,Overlap,0.182400163234337,0.999993910040895
Ano4,0.3704,8.03226403052799e-23,7.1084553222651e-09,0.386290298164199,TRUE,TRUE,Overlap,0.1629796971441,0.999993910040895
Ano5,0.8181,2.81511259124089e-19,2.65751745885724e-06,0.795692110220641,TRUE,TRUE,Overlap,0.101181073561427,0.999993910040895
Antxr2,0.5433,0.0169362237369496,0.0810462973037457,0.565732948295602,TRUE,TRUE,Overlap,0.399189315619417,0.999993910040895
Anxa11,0.428,0.0321507318132615,0.506729157864948,0.40746452515844,TRUE,FALSE,ASPEN_only,0.496807145226044,0.999993910040895
Anxa4,0.4285,0.0549350949861272,0.923228217306094,0.466940748931253,TRUE,FALSE,ASPEN_only,0.527412753894077,0.999993910040895
Aopep,0.4494,2.39346773789595e-19,2.65924732529256e-05,0.451727081470843,TRUE,TRUE,Overlap,0.0292751939758582,0.829093257240338
Aox1,0.8139,7.65360546497667e-100,1.18061381266773e-33,0.808818798873368,TRUE,TRUE,Overlap,0.0756302152277413,0.999993910040895
Ap1s2,0.2758,2.20767207251744e-05,4.62185548020942e-16,0.263982503795345,TRUE,TRUE,Overlap,9.65989473044751e-07,0.000144082696512808
Ap2b1,0.5567,0.0884677168995667,0.240555858951648,0.564903749651415,TRUE,FALSE,ASPEN_only,0.909797972233406,0.999993910040895
Ap4b1,0.5882,0.0427329093796821,0.549074676189165,0.608518917201625,TRUE,FALSE,ASPEN_only,0.956136385569977,0.999993910040895
Ap4e1,0.5785,0.0766330406078059,0.51889738063276,0.587165410343739,TRUE,FALSE,ASPEN_only,0.757819498918428,0.999993910040895
Ap4s1,0.61,0.00317160878693452,0.417147670725437,0.595985263257376,TRUE,FALSE,ASPEN_only,0.967228584977704,0.999993910040895
Apbb2,0.7173,1.00620407154011e-21,2.24896995586145e-06,0.679274645925415,TRUE,TRUE,Overlap,0.260954507750159,0.999993910040895
Apc,0.4563,0.000149323211017184,0.600859408199285,0.470646059410001,TRUE,FALSE,ASPEN_only,0.28757321843537,0.999993910040895
Aplp2,0.4378,0.000806247231892718,0.171109693913209,0.428887962262444,TRUE,FALSE,ASPEN_only,0.665016669503056,0.999993910040895
Apmap,0.37,0.00519063027309815,0.263492196494486,0.371393277695909,TRUE,FALSE,ASPEN_only,0.784981347646247,0.999993910040895
Apoo,0.4453,0.0205188642776825,0.513409214929009,0.462407962118537,TRUE,FALSE,ASPEN_only,0.000505512307567381,0.0335707610393833
Appl1,0.454,0.086063840354876,0.963571253902122,0.487128929864543,TRUE,FALSE,ASPEN_only,0.929336618732074,0.999993910040895
Appl2,0.7804,3.78662182476751e-31,2.83308067378672e-12,0.791815340578529,TRUE,TRUE,Overlap,0.796533105179584,0.999993910040895
Arc,0.3092,0.167958374806365,8.5056315381623e-33,0.234502970322459,FALSE,TRUE,GLM_only,6.00899768008206e-12,2.24068846826171e-09
Arfgap2,0.3667,0.00338807867896392,0.421340357389436,0.378391024973391,TRUE,FALSE,ASPEN_only,0.506584483268558,0.999993910040895
Arhgap1,0.7089,0.00293824469086663,0.014518371033863,0.753431815260453,TRUE,TRUE,Overlap,0.52451227614624,0.999993910040895
Arhgap20,0.8064,7.90577792817246e-52,1.09447284567932e-16,0.803178146885098,TRUE,TRUE,Overlap,0.486295279548812,0.999993910040895
Arhgap21,0.4929,0.0533515476889732,0.675945955573913,0.484955480184588,TRUE,FALSE,ASPEN_only,0.819441559335419,0.999993910040895
Arhgap24,0.3622,8.98412186070314e-19,0.00163900422003193,0.391017225923798,TRUE,TRUE,Overlap,0.0454214756942194,0.999993910040895
Arhgap35,0.5956,0.00911346333366541,0.0134875849158871,0.608117459594478,TRUE,TRUE,Overlap,0.65003426669531,0.999993910040895
Arhgap44,0.5706,0.0901780222749762,0.460262828056778,0.564256440743984,TRUE,FALSE,ASPEN_only,0.33543207432087,0.999993910040895
Arhgap5,0.4655,0.00411885398528209,0.396605414128923,0.452521149803729,TRUE,FALSE,ASPEN_only,0.593389366731479,0.999993910040895
Arhgef10l,0.4005,2.83956037624336e-06,0.342845642825897,0.435716381869443,TRUE,FALSE,ASPEN_only,0.983146230900945,0.999993910040895
Arhgef6,0.4472,0.0327517086900317,0.638770138329109,0.465445223226552,TRUE,FALSE,ASPEN_only,0.000249861441926258,0.0182290217196635
Arhgef7,0.4666,0.0075508322581856,0.682412296357555,0.461028073098622,TRUE,FALSE,ASPEN_only,0.781753244648656,0.999993910040895
Arid1a,0.4523,0.0018844025062731,0.244228157221875,0.431284604102543,TRUE,FALSE,ASPEN_only,0.316891103984207,0.999993910040895
Arid1b,0.5547,1,0.0241236637205263,0.548635103496905,FALSE,TRUE,GLM_only,0.979825407720958,0.999993910040895
Arl8b,0.4513,0.0754934577840402,0.661380653094107,0.446753715741087,TRUE,FALSE,ASPEN_only,0.712794426940093,0.999993910040895
Armc1,0.4364,0.00727338643657921,0.688319209499647,0.435486344811498,TRUE,FALSE,ASPEN_only,0.575756532867918,0.999993910040895
Arrdc2,0.7327,7.10811904220988e-06,0.0295564014405931,0.733082666457019,TRUE,TRUE,Overlap,0.595426941383232,0.999993910040895
Arrdc3,0.4395,0.0149689334678702,0.38863187121847,0.445775051260743,TRUE,FALSE,ASPEN_only,0.467354466040372,0.999993910040895
Arsg,0.3307,0.12195232172216,0.0364998076314856,0.371872137208434,FALSE,TRUE,GLM_only,0.294410533912457,0.999993910040895
Art1,0.3694,3.29238882452604e-70,5.59290815928087e-16,0.364600968534835,TRUE,TRUE,Overlap,0.708727352827754,0.999993910040895
Art3,0.531,1,0.0234413387999183,0.550648111574335,FALSE,TRUE,GLM_only,0.0496930109383848,0.999993910040895
As3mt,0.3177,9.3916946594462e-10,0.018557047329136,0.32656535468483,TRUE,TRUE,Overlap,0.700117278521504,0.999993910040895
Asap1,0.4722,9.55698497837815e-07,0.290921165039442,0.473909198994596,TRUE,FALSE,ASPEN_only,0.422508987181338,0.999993910040895
Asb11,0.6569,1.42084200595474e-49,3.79752117798889e-33,0.685833995573896,TRUE,TRUE,Overlap,0.980047177728439,0.999993910040895
Asb18,0.8919,6.77757724601055e-73,1.62362762023775e-31,0.902173466208678,TRUE,TRUE,Overlap,0.215711590300248,0.999993910040895
Asb2,0.5889,0.0102817743884225,0.000870994074891214,0.625268116236644,TRUE,TRUE,Overlap,0.110930741761593,0.999993910040895
Asb7,0.3991,0.054958615416125,0.502460167954149,0.407391879328681,TRUE,FALSE,ASPEN_only,0.794874289439476,0.999993910040895
Ascc1,0.4122,0.00197656849178058,0.312498725069069,0.411011559819962,TRUE,FALSE,ASPEN_only,0.701718160298377,0.999993910040895
Asph,0.4599,4.91848260666423e-10,0.0166819449204492,0.464266687438595,TRUE,TRUE,Overlap,0.865780484591417,0.999993910040895
Asrgl1,0.7315,0.0675831755974368,0.0603842282957191,0.716592714205649,TRUE,TRUE,Overlap,0.532747517785329,0.999993910040895
Asxl1,0.4435,1.04347678367086e-06,0.0683426861609535,0.417634735645872,TRUE,TRUE,Overlap,0.232144762208183,0.999993910040895
Atad1,0.4693,0.00396764952368048,0.711031623350487,0.471354845853388,TRUE,FALSE,ASPEN_only,0.872263274808823,0.999993910040895
Atad2,0.2296,2.58814692958888e-07,0.0525226269228603,0.125569575080908,TRUE,TRUE,Overlap,0.0778506696355135,0.999993910040895
Atad3a,0.5658,0.0882268954259913,0.20353090282702,0.57410862857065,TRUE,FALSE,ASPEN_only,0.731719427517991,0.999993910040895
Atf1,0.6327,0.00472526824395196,0.0278082542884527,0.621549380883786,TRUE,TRUE,Overlap,0.471833273480746,0.999993910040895
Atf6,0.4814,0.000168087162704847,0.124725149626956,0.472101605755521,TRUE,FALSE,ASPEN_only,0.189570163172761,0.999993910040895
Atf7,0.4704,0.0497761417423604,0.829445381932997,0.474652641117395,TRUE,FALSE,ASPEN_only,0.745036373211254,0.999993910040895
Atg13,0.6127,0.0883943840643224,0.0448600602122233,0.609290690396817,TRUE,TRUE,Overlap,0.532254342910518,0.999993910040895
Atg16l1,0.4263,0.00139763576172603,0.349820288280476,0.411476166923418,TRUE,FALSE,ASPEN_only,0.94337048442451,0.999993910040895
Atosa,0.4533,3.48593671914974e-15,0.000164884147133368,0.44361416516908,TRUE,TRUE,Overlap,0.509094445604067,0.999993910040895
Atp10d,0.7723,3.87027041217324e-20,8.72002988512803e-08,0.753179874711651,TRUE,TRUE,Overlap,0.530641635560526,0.999993910040895
Atp11a,0.4203,4.33093454394441e-10,0.0984064676958136,0.425978518723532,TRUE,TRUE,Overlap,0.886266637739326,0.999993910040895
Atp11c,0.4549,0.057089516659153,0.961853803755862,0.490252191809186,TRUE,FALSE,ASPEN_only,0.000101092030957355,0.00867653696990253
Atp13a3,0.3852,7.39436169751784e-06,0.669072683586592,0.437270347238566,TRUE,FALSE,ASPEN_only,0.440984151798673,0.999993910040895
Atp1a1,0.4803,2.78966831313809e-05,0.076773281295081,0.466210151956242,TRUE,TRUE,Overlap,0.563790279010652,0.999993910040895
Atp1b1,0.4124,2.8428982718196e-12,0.0187277213000892,0.408768808915374,TRUE,TRUE,Overlap,0.416423244360233,0.999993910040895
Atp2a2,0.526,9.96272153226194e-23,5.3397520782381e-07,0.528060480753495,TRUE,TRUE,Overlap,0.0190064016712026,0.613321961620728
Atp2b2,0.2137,1.78293454042111e-05,1.03284319505193e-07,0.187220010266295,TRUE,TRUE,Overlap,0.335803251164519,0.999993910040895
Atp2c1,0.4424,1.85033408319906e-08,0.153821334857216,0.440510997858602,TRUE,FALSE,ASPEN_only,0.38199344260278,0.999993910040895
Atp5f1a,0.5334,1,0.0546188702387075,0.539061099878142,FALSE,TRUE,GLM_only,0.739467181897192,0.999993910040895
Atp5f1b,0.5573,0.314023973275874,0.0490865711507892,0.568605084356774,FALSE,TRUE,GLM_only,0.865074163727083,0.999993910040895
Atp5mc1,0.4387,0.00145448512450584,0.854325276467552,0.467821683274854,TRUE,FALSE,ASPEN_only,0.565719396561716,0.999993910040895
Atp6ap2,0.3272,0.0372327646430303,0.00288644464965551,0.31609890217878,TRUE,TRUE,Overlap,0.621188827799969,0.999993910040895
Atp6v0b,0.4742,0.00129202633029729,0.868145116532437,0.485377436459891,TRUE,FALSE,ASPEN_only,0.640962297214727,0.999993910040895
Atp6v1g1,0.4174,0.0352061899200461,0.0271439216262613,0.38714376566992,TRUE,TRUE,Overlap,0.236131125034472,0.999993910040895
Atp8a1,0.6066,0.000546599824239265,0.000153784294226832,0.607456349238554,TRUE,TRUE,Overlap,0.418179162502893,0.999993910040895
Atp8a2,0.6323,0.0940844138561819,0.196712250145357,0.638745067487133,TRUE,FALSE,ASPEN_only,0.494454670895576,0.999993910040895
Atp9a,0.3606,0.00178406635409525,0.162456956535562,0.31887222307004,TRUE,FALSE,ASPEN_only,0.849237615714011,0.999993910040895
Atpaf1,0.6289,6.09156809227475e-06,0.0793879631012603,0.62665314533389,TRUE,TRUE,Overlap,0.538378886584728,0.999993910040895
Atpsckmt,0.4011,0.00767493642840496,0.24049521140746,0.376860072998048,TRUE,FALSE,ASPEN_only,0.712723391251046,0.999993910040895
Atraid,0.7459,0.00078892076978669,0.0677655320194697,0.729414416628181,TRUE,TRUE,Overlap,0.8083150526788,0.999993910040895
Atrn,0.4253,8.76126354190926e-08,0.268127128754663,0.432164654247076,TRUE,FALSE,ASPEN_only,0.805597368446334,0.999993910040895
Atrx,0.39,4.56288324102969e-08,0.00654866949191955,0.402038912491875,TRUE,TRUE,Overlap,7.80839040220052e-06,0.000988866346784338
Auh,0.4701,0.0563601156892076,0.4462834394801,0.45773063923902,TRUE,FALSE,ASPEN_only,0.107069690136155,0.999993910040895
Auts2,0.6358,7.59660672657114e-23,4.59432429323967e-08,0.627067659398885,TRUE,TRUE,Overlap,0.550508590090852,0.999993910040895
Avil,0.965,3.74185116808609e-18,8.12811616614474e-05,0.962658778670621,TRUE,TRUE,Overlap,0.0111687170825135,0.408573275329277
B130024G19Rik,0.3438,0.0657822142441463,0.590829178192735,0.355501079012734,TRUE,FALSE,ASPEN_only,0.600076526678845,0.999993910040895
B130034C11Rik,0.752,0.00114720670275505,0.00459418066990223,0.782045456764747,TRUE,TRUE,Overlap,0.99244554396043,0.999993910040895
B230110C06Rik,0.7446,2.68038068089791e-06,0.045537276538911,0.709831544302066,TRUE,TRUE,Overlap,0.639437886301248,0.999993910040895
B230369F24Rik,0.4141,0.0937706238922554,0.37051911002888,0.384421294023289,TRUE,FALSE,ASPEN_only,0.72713026833173,0.999993910040895
B3galnt2,0.4573,0.0879401225750326,0.812130619233905,0.470694476291645,TRUE,FALSE,ASPEN_only,0.504872718442875,0.999993910040895
B3glct,0.6502,0.0153052746689442,0.08486613245776,0.688647331179387,TRUE,TRUE,Overlap,0.535398844776226,0.999993910040895
B430010I23Rik,0.6468,0.000385381120447987,0.151550683501571,0.655738563237471,TRUE,FALSE,ASPEN_only,0.59889891683061,0.999993910040895
B4galt1,0.6067,7.45874652603895e-07,6.96625011773622e-07,0.602986375411581,TRUE,TRUE,Overlap,0.614830117927061,0.999993910040895
B4galt6,0.3988,0.0102817743884225,0.240475475482462,0.381803037183676,TRUE,FALSE,ASPEN_only,0.761655605710137,0.999993910040895
BB218582,0.8636,7.83451848842039e-23,8.36811726495849e-06,0.882934128463418,TRUE,TRUE,Overlap,0.860614641513906,0.999993910040895
BC004004,0.4477,0.0393552082088604,0.670958830714422,0.433377532019056,TRUE,FALSE,ASPEN_only,0.323202454134273,0.999993910040895
BC034090,0.3703,3.31313144170597e-08,0.0252620088926824,0.376368488129684,TRUE,TRUE,Overlap,0.482465701829816,0.999993910040895
BC065397,0.3286,2.73320436545216e-09,0.0237367827782737,0.332941999404722,TRUE,TRUE,Overlap,0.00507727233135295,0.218452896718212
Babam1,0.4647,0.0961913028130779,0.909730674083684,0.462042120039676,TRUE,FALSE,ASPEN_only,0.288914018710176,0.999993910040895
Babam2,0.5644,0.0234216677347109,0.0160331947648161,0.562835807703938,TRUE,TRUE,Overlap,0.395035873978783,0.999993910040895
Bach1,0.4303,3.57158340817137e-11,0.0565990251128152,0.431421915156743,TRUE,TRUE,Overlap,0.867489376505196,0.999993910040895
Bag2,0.6699,0.000148928931089748,0.0207286485113905,0.690031409510748,TRUE,TRUE,Overlap,0.930364895665725,0.999993910040895
Baiap2l1,0.654,1,0.0105427476571822,0.604116593704813,FALSE,TRUE,GLM_only,0.233532059050261,0.999993910040895
Baz2b,0.4659,0.000332659327769198,0.403781460983639,0.454409391875765,TRUE,FALSE,ASPEN_only,0.741057410010845,0.999993910040895
Bbip1,0.5916,0.00718427007555596,0.658155990317597,0.571905960956577,TRUE,FALSE,ASPEN_only,0.780544103101833,0.999993910040895
Bcap29,0.4618,0.00418556372832241,0.669072683586592,0.446579927045144,TRUE,FALSE,ASPEN_only,0.486336688754393,0.999993910040895
Bcap31,0.3339,0.16319571817006,8.99855998197995e-05,0.324869747265385,FALSE,TRUE,GLM_only,0.00209241234658146,0.10803285900196
Bcas2,0.557,0.0526409130878643,0.580843512728443,0.606918561976308,TRUE,FALSE,ASPEN_only,0.694018720709064,0.999993910040895
Bcas3,0.4672,5.41815977106904e-06,0.263579286697797,0.46429770063153,TRUE,FALSE,ASPEN_only,0.88230400496796,0.999993910040895
Bcat2,0.4391,0.00375981127506693,0.488208606855011,0.431564822681004,TRUE,FALSE,ASPEN_only,0.747903100266275,0.999993910040895
Bckdha,0.6225,0.00652182140574834,0.0973156631583663,0.665738864827028,TRUE,TRUE,Overlap,0.239693275481883,0.999993910040895
Bckdhb,0.4277,7.47143280703756e-11,0.0584603176425837,0.427279988431224,TRUE,TRUE,Overlap,0.377391313341814,0.999993910040895
Bcl11a,0.3222,0.000287543370575172,0.104222086697194,0.31079798763264,TRUE,FALSE,ASPEN_only,0.444956647440292,0.999993910040895
Bcl2,0.3625,0.000400380645054421,0.387264930418038,0.394345873449011,TRUE,FALSE,ASPEN_only,0.962447470870786,0.999993910040895
Bcl2l13,0.4882,0.0952921888306454,0.827116361325016,0.482242329827621,TRUE,FALSE,ASPEN_only,0.889255117744388,0.999993910040895
Bcl6,0.4534,0.0946553845280713,0.550704436253176,0.422620533911479,TRUE,FALSE,ASPEN_only,0.760325709467662,0.999993910040895
Bclaf3,0.3726,0.198224809026226,0.015889246838016,0.368286041581279,FALSE,TRUE,GLM_only,0.00622401354449219,0.260415943968586
Bcor,0.4242,0.0785136339865207,0.590979091137487,0.424579115637328,TRUE,FALSE,ASPEN_only,0.00711198443799823,0.28930690635057
Bend6,0.0838,1.78349196639081e-17,0.00288644464965551,0.0982787885935485,TRUE,TRUE,Overlap,0.678507318376425,0.999993910040895
Best3,0.9645,1.3110513483207e-79,1.86144779844148e-24,0.977032836946608,TRUE,TRUE,Overlap,0.02664952966835,0.781098878314257
Bet1,0.5704,0.0828265847362778,0.790297148722516,0.563789293201548,TRUE,FALSE,ASPEN_only,0.399302985260558,0.999993910040895
Bfar,0.4011,0.000149935985853208,0.194213514402562,0.380024274300975,TRUE,FALSE,ASPEN_only,0.675199720527603,0.999993910040895
Bicc1,0.3413,8.20772415185355e-11,0.0745722977108282,0.334619664386168,TRUE,TRUE,Overlap,0.418819507197017,0.999993910040895
Bicd1,0.6157,0.0538480613148196,0.268757514933912,0.62309645203869,TRUE,FALSE,ASPEN_only,0.770244487214316,0.999993910040895
Bik,0.7055,0.0266571943673584,0.283882671882614,0.682125750984022,TRUE,FALSE,ASPEN_only,0.991008880401486,0.999993910040895
Birc6,0.5872,1,0.00975605145171664,0.572577766942288,FALSE,TRUE,GLM_only,0.183700312329238,0.999993910040895
Blcap,0.4589,0.0526409130878643,0.669072683586592,0.438906024604335,TRUE,FALSE,ASPEN_only,0.536577807230968,0.999993910040895
Bltp3b,0.4212,8.06153515643501e-06,0.306457156301122,0.454102870507485,TRUE,FALSE,ASPEN_only,0.431089635116335,0.999993910040895
Bmal1,0.4396,0.0336963077613876,0.235342726398007,0.371693773957472,TRUE,FALSE,ASPEN_only,0.238707932798081,0.999993910040895
Bmper,0.433,0.0828988169178554,0.918450751883177,0.414385202832655,TRUE,FALSE,ASPEN_only,0.959453042375194,0.999993910040895
Bnc2,0.4072,7.65521456033823e-11,0.0669477617349089,0.437689726034217,TRUE,TRUE,Overlap,0.241859434594735,0.999993910040895
Bpnt2,0.7516,0.00231552972055177,0.036981435243405,0.766259268443185,TRUE,TRUE,Overlap,0.392601050223957,0.999993910040895
Bptf,0.4732,0.0173513785645992,0.997293826777419,0.501322269938892,TRUE,FALSE,ASPEN_only,0.379330726719069,0.999993910040895
Brcc3,0.374,0.010789700708807,0.13958295151093,0.360449578814042,TRUE,FALSE,ASPEN_only,0.63979678041236,0.999993910040895
Brd9,0.6826,0.000181568204664419,0.117350807144898,0.713038130299648,TRUE,FALSE,ASPEN_only,0.895092067765792,0.999993910040895
Brms1l,0.5543,0.0813766902293577,0.546212816164565,0.575536185855554,TRUE,FALSE,ASPEN_only,0.805602085798169,0.999993910040895
Brwd3,0.3948,0.00708124834512088,0.739715151657992,0.444271851466789,TRUE,FALSE,ASPEN_only,0.0565553716017196,0.999993910040895
Bsdc1,0.3646,0.000220752127780909,0.0117913020480239,0.339149429651439,TRUE,TRUE,Overlap,0.263371981338952,0.999993910040895
Btaf1,0.3227,1.75743443160136e-33,9.22988836434995e-09,0.308073100954287,TRUE,TRUE,Overlap,0.399979615828976,0.999993910040895
Btbd9,0.4158,4.14098721009317e-18,0.00506662995275082,0.423033949464566,TRUE,TRUE,Overlap,0.280224915534875,0.999993910040895
Btf3l4,0.4249,0.0155455009799632,0.339819665947385,0.39123525779116,TRUE,FALSE,ASPEN_only,0.853695816193802,0.999993910040895
Bzw2,0.5637,0.00296811629918628,0.00557005401260511,0.590176715852492,TRUE,TRUE,Overlap,0.600970755612084,0.999993910040895
C030013E06Rik,0.6023,0.0559520154833593,0.0221512745322614,0.698394495877472,TRUE,TRUE,Overlap,0.039750783522232,0.973749120442412
C330018D20Rik,0.3824,0.00657072093297172,0.295481949664891,0.364398075216663,TRUE,FALSE,ASPEN_only,0.735529763394899,0.999993910040895
C87436,0.4378,0.0919931419696805,0.635697032552719,0.413306203788996,TRUE,FALSE,ASPEN_only,0.330900119696597,0.999993910040895
Cab39,0.5981,1,0.0190102655961819,0.588273719300587,FALSE,TRUE,GLM_only,0.483223313954094,0.999993910040895
Cab39l,0.3885,0.00114341689637349,0.740922019195488,0.451488920441499,TRUE,FALSE,ASPEN_only,0.0258983662347609,0.765770194571433
Cabcoco1,0.45,0.000830057779358243,0.130251093329261,0.432819207169622,TRUE,FALSE,ASPEN_only,0.581574709713526,0.999993910040895
Cabin1,0.6315,0.00122315318859457,0.301413507860798,0.613686639863814,TRUE,FALSE,ASPEN_only,0.756907046348522,0.999993910040895
Cacna1c,0.5744,6.19015530532165e-199,1.51724494215457e-95,0.577218584758558,TRUE,TRUE,Overlap,0.287341984934776,0.999993910040895
