"","AR","N","log2FC","llr","pval"
"Hmg20a",0.532828282828283,33,0.394278939112046,0.77470131022983,1
"Hmgxb3",0.533333333333333,10,0.245112497836531,-23.3464622926117,8.30282425700502e-12
"Hmox2",0.666666666666667,11,0.15754127698648,-18.500362007323,1.18085390578096e-09
"Hnrnpa2b1",0.562364243943191,57,0.343954401217361,1.92335156331585,1
"Hnrnpa3",0.401960784313726,17,-0.251538766995965,-24.226280822436,3.38376021071633e-12
"Hnrnpc",0.475038402457757,62,0.0259952085329445,-3.52821959076697,0.00789808313741461
"Hnrnpdl",0.35,10,-0.362570079384708,-16.4594532207781,9.60842703240264e-09
"Hnrnpf",0.53030303030303,11,0.293731203056711,-18.5080337049649,1.17159815795129e-09
"Hnrnph1",0.576086956521739,46,0.244622368719914,-0.804325865447844,0.204681430776221
"Hnrnph3",0.655555555555556,15,0.882643049361841,-26.8161238959366,2.41758359602321e-13
"Hnrnpl",0.477564102564103,13,0.187627003175772,-18.749322893209,9.14764749151647e-10
"Hnrnpll",0.717592592592593,18,0.712718047919529,-10.8561360416031,3.16758408643393e-06
"Hnrnpm",0.645833333333333,16,0.14086253583985,-9.49909893697931,1.30841970694025e-05
"Homer1",0.453134112984859,67,-0.362570079384708,0.0209933445631378,1
"Homer2",0.552955665024631,29,0.127379306476228,1.61679728949103,1
"Hpcal1",0.6484375,32,0.454565863465481,0.379625294896627,1
"Hs2st1",0.55952380952381,24,0.117836490293858,3.81945441192734,1
"Hs3st5",0.507007922632923,104,0.0737096861830095,0.542148976606995,1
"Hsd17b4",0.475,10,0.0901978089715785,-23.1667324794193,9.97457105409569e-12
"Hsdl2",0.698148148148148,18,-0.0601209924375707,-11.9225140852178,1.04411207532592e-06
"Hsp90ab1",0.472504456327986,22,-0.311201688294304,-12.2422343754519,7.49112633935116e-07
"Hsp90b1",0.5,16,-0.0331668639351994,-9.75304873551103,1.00279073683402e-05
"Hspa12b",0.595098039215686,17,0.375509135092206,-10.048689406528,7.3597473175071e-06
"Hspa4",0.537037037037037,45,0.0771678605224599,2.16175390613594,1
"Hspa4l",0.732456140350877,19,1,-12.7078071342868,4.62162216999356e-07
"Hspa5",0.4,10,-0.0544477840223765,-12.747813092724,4.43386930575993e-07
"Hspa8",0.46969696969697,11,-0.199308808223406,-16.2715505577609,1.16578221548663e-08
"Hspa9",0.559831029185868,31,-0.0801703486839835,-0.583068117335053,0.28019656486935
"Hspb1",0.665322580645161,31,0.478047296804644,1.12068830891821,1
"Hspb7",0.357142857142857,14,-0.584962500721156,-5.88918469715987,0.000599229511353971
"Hspg2",0.394805194805195,77,-0.679599374859231,-3.58093473768596,0.0074469542063431
"Hsph1",0.455555555555556,15,0.125530882083859,-2.92201430631272,0.0156299999303919
"Htra3",0.356060606060606,11,-1.04730571477836,-12.6435412307814,4.94006082020973e-07
"Hycc1",0.307077922077922,70,-0.937264244652037,-2.61878109255416,0.0221042274058585
"Hycc2",0.456597222222222,24,-0.0809199953835673,0.829589278871268,1
"Ibtk",0.38030303030303,33,-0.415037499278844,0.466513825870905,1
"Ica1",0.748076923076923,26,0.921997487998726,1.73909784939761,1
"Id1",0.560606060606061,11,0.229481846122767,-23.6505054097884,6.08808138583249e-12
"Ide",0.5078125,32,0.331205908475373,0.372964553042749,1
"Idh2",0.552631578947368,19,0.406625259462644,-9.72145157230002,1.03652265570311e-05
"Idh3a",0.477777777777778,12,-0.0824621601919726,-15.120152693413,3.81694349519093e-08
"Idh3b",0.406385281385281,48,-0.631132682154082,0.713239654839306,1
"Ifi205",0.6,10,0.459431618637297,-12.8962081179443,3.80179347556404e-07
"Ifngr1",0.422222222222222,15,0.160464672193246,-24.5488278993274,2.43531078749591e-12
"Ifrd1",0.510286168283063,112,-0.101999713502395,0.332910869644678,1
"Igf1r",0.533867521367521,90,0.385024930212404,-2.26116240441564,0.0334553415617731
"Igf2r",0.685971685971686,37,0.932885804141463,-2.32302885211194,0.0311249507651082
"Igfbp5",0.424603174603175,13,-0.20163386116965,-20.5702803564723,1.41665764141425e-10
"Igfbp7",0.507213180630902,79,-0.168976172048763,1.19873992945348,1
"Ikbkb",0.360714285714286,14,-0.584962500721156,-18.8793345401318,8.00601440843264e-10
"Ikzf2",0.432738095238095,20,-0.444784842672896,-5.54407972817323,0.000868806721444956
"Il15",0.569318181818182,44,0.175086706558091,0.749853976717255,1
"Il15ra",0.39047619047619,28,-0.436099114806674,-10.4585656261604,4.79586342725525e-06
"Il1r1",0.544252873563218,29,0.765534746362977,-1.99619373455702,0.0457062575616071
"Il6st",0.58921568627451,34,0.102361717629678,13.1378321742031,1
"Ilrun",0.361904761904762,14,-1.02553509210714,-20.8065540505884,1.11244892869856e-10
"Immp1l",0.45,10,-0.237039197300849,-17.2718300570853,4.16796856082096e-09
"Immt",0.621212121212121,11,-0.125530882083859,-22.8207243814966,1.42004654226446e-11
"Impact",0.944444444444444,12,1.19793937761191,-4.76751210007351,0.00201587515200078
"Ino80",0.513482384823848,41,0.0317088597273383,1.89250149956138,1
"Ino80d",0.5,21,-0.286304185156641,-7.93506211634318,6.78412488182172e-05
"Inpp5a",0.476909722222222,64,-0.168505724356978,0.872743846614867,1
"Insr",0.529388355896977,116,0.10350457575386,-5.43346903241206,0.000978962500299564
"Ints10",0.583333333333333,10,-0.229481846122767,-15.8112271456463,1.87251875575527e-08
"Ints4",0.464285714285714,14,0.0443941193584534,-27.8258967782566,8.65139615520952e-14
"Ints6",0.55,18,0.120294233717712,-9.60957785753339,1.16538102335961e-05
"Ints8",0.461199294532628,27,-0.243271151012364,11.6264601956853,1
"Intu",0.806666666666667,25,1.82442843541655,-6.17334794201775,0.000441767652824278
"Invs",0.346153846153846,13,-0.893084796083488,-13.9688152521326,1.25289315956058e-07
"Ip6k1",0.555555555555556,12,0.197939377611909,-3.40421679290919,0.00907283194850775
