"","AR","N","log2FC","llr","pval"
"Foxj3",0.607333333333333,25,0.284729476933113,-15.5843485565603,2.36549941468082e-08
"Foxk1",0.363636363636364,11,-0.0458036896131246,-13.4703995399909,2.09783426628962e-07
"Foxk2",0.346153846153846,13,-0.415037499278844,-16.2129348312685,1.23827019882252e-08
"Foxn2",0.529761904761905,28,-0.0978473233981447,-0.697056506227561,0.237711736515352
"Foxn3",0.519184642517976,90,0.241621099317942,-3.64535646859598,0.00693119650742115
"Foxo1",0.542372881355932,59,0.15754127698648,-0.674336111717679,0.245510374662589
"Foxo3",0.516129032258065,31,0.250543461650597,-8.58216022261019,3.42815145188628e-05
"Foxp1",0.532147471391657,86,0.238159737194765,-1.65306517507049,0.0690218440698573
"Foxp2",0.696078431372549,17,1.32192809488736,-7.63676685011621,9.30106172792582e-05
"Frmd4a",0.295282945282945,37,-1.30485458152842,-0.897829949126219,0.180238078856716
"Frmd4b",0.520775916688093,143,0.157430966550146,-2.83064606522439,0.0173433412858082
"Frmd5",0.566526610644258,17,0.684498174272071,-22.2162841736824,2.6327072330851e-11
"Frmd6",0.538095238095238,47,-0.0607540310790964,1.10468709454553,1
"Frs2",0.641600529100529,36,0.800230487624223,-5.78842398160131,0.000667780393332519
"Fry",0.475710284547494,120,-0.228361828179014,-2.02893243057909,0.043966057127688
"Fryl",0.454471544715447,41,-0.199937570508752,-2.27744210940744,0.0328249831080462
"Fsd1l",0.600253292806484,47,0.424139706386096,-0.529987636749247,0.303220824561575
"Fsd2",0.274867724867725,21,-1.73039294024272,-15.9701343427921,1.58986851172359e-08
"Fstl1",0.506481481481481,18,0.299560281858908,-9.57810782561497,1.20444647735613e-05
"Fstl4",0.594988344988345,22,1.10535300014623,-9.5682999873829,1.21688824278478e-05
"Fto",0.561710174398144,84,0.15200309344505,-0.313529950122188,0.428435817102316
"Fubp1",0.596580086580087,55,0.455369593314062,-5.32438567711962,0.0011014405186279
"Fus",0.507371794871795,52,0.176877762084079,-0.664257879203817,0.249069437610221
"Fut8",0.585606060606061,33,0.074962057681222,-10.9717455583971,2.80797629140934e-06
"Fxr1",0.51329739442947,53,0.076350886130115,-3.06701070692546,0.0132604918880045
"Fxyd1",0.412280701754386,19,-0.527247002864869,-7.03108248728923,0.000176866074165701
"Fxyd5",0.525641025641026,13,0.53051471669878,-16.0062642912893,1.53181465747129e-08
"Fyb1",0.504309523809524,50,0.0725124997843678,0.37514343658323,1
"Fyco1",0.496153846153846,26,-0.594743521513741,-9.65298110796759,1.11358079238571e-05
